date,unit_id,unit_age_years,outdoor_temp_f,return_air_temp_f,supply_air_temp_f,delta_t_f,suction_pressure_psig,head_pressure_psig,compressor_amps,vibration_ips,filter_pressure_drop_inwc,runtime_hours,energy_kwh,failure_next_7_days
2026-02-15,RTU-12,5,79.9,68.5,51.6,16.9,108.4,358.6,22.5,0.222,0.48,10.6,54.7,0
2026-02-16,RTU-12,5,69.4,76.0,54.7,21.3,112.9,383.9,21.5,0.427,0.44,10.3,49.6,0
2026-02-17,RTU-12,5,74.7,71.3,52.4,18.8,98.4,423.5,16.1,0.104,0.7,15.5,70.4,0
2026-02-18,RTU-12,5,95.0,69.0,52.0,17.0,118.1,343.3,21.0,0.378,0.51,13.4,80.1,0
2026-02-19,RTU-12,5,74.8,72.9,57.0,15.9,126.5,339.5,20.2,0.248,0.68,7.5,35.6,0
2026-02-20,RTU-12,5,85.3,76.2,63.1,13.2,125.5,350.7,19.3,0.2,0.54,8.3,44.1,0
2026-02-21,RTU-12,5,75.1,74.8,57.1,17.8,147.5,342.2,19.1,0.55,0.53,8.3,38.9,0
2026-02-22,RTU-12,5,84.9,70.4,56.7,13.7,,375.9,18.1,0.124,0.52,15.6,81.7,0
2026-02-23,RTU-12,5,67.2,71.2,53.6,17.6,120.3,366.6,20.4,0.422,0.75,11.6,55.5,0
2026-02-24,RTU-12,5,85.4,79.1,61.9,17.2,124.5,416.6,15.4,0.279,0.75,12.0,61.6,0
2026-02-25,RTU-12,5,51.5,67.8,48.0,19.8,127.5,,19.2,0.474,0.37,5.9,27.9,0
2026-02-26,RTU-12,5,83.0,75.0,57.7,17.3,123.3,361.5,20.9,0.268,0.37,8.3,43.9,0
2026-02-27,RTU-12,5,70.4,69.7,49.7,19.9,132.9,409.3,19.2,0.381,0.38,6.7,31.6,0
2026-02-28,RTU-12,5,69.0,74.9,54.1,20.8,128.9,439.0,19.7,0.303,0.64,8.5,40.4,0
2026-03-01,RTU-12,5,82.4,76.1,52.3,23.9,114.6,363.3,16.2,0.355,0.69,7.1,35.3,0
2026-03-02,RTU-12,5,62.3,77.9,62.4,15.5,123.4,347.2,21.1,0.348,0.62,4.2,20.2,0
2026-03-03,RTU-12,5,86.2,75.6,61.3,14.4,112.1,433.1,24.2,0.289,0.62,12.5,70.2,1
2026-03-04,RTU-12,5,84.9,74.6,59.6,15.0,125.3,339.0,17.8,0.31,0.44,6.9,36.0,0
2026-03-05,RTU-12,5,95.4,68.2,49.4,18.8,123.1,389.9,19.8,0.397,0.92,9.0,53.5,0
2026-03-06,RTU-12,5,63.9,75.5,55.4,20.1,126.6,340.4,17.5,0.286,0.32,9.3,43.2,0
2026-03-07,RTU-12,5,80.1,75.8,54.6,21.2,124.2,362.9,18.8,0.339,0.6,10.0,50.0,0
2026-03-08,RTU-12,5,91.6,73.8,56.9,16.9,131.9,400.1,19.2,0.318,0.49,11.7,66.9,0
2026-03-09,RTU-12,5,69.7,73.2,51.4,21.8,125.5,368.3,16.6,0.408,0.6,10.8,49.4,0
2026-03-10,RTU-12,5,78.6,72.7,53.5,19.2,131.2,313.3,18.2,0.353,0.47,8.9,43.6,0
2026-03-11,RTU-12,5,80.4,72.8,50.8,22.0,123.2,316.4,16.0,0.377,0.4,9.8,48.0,0
2026-03-12,RTU-12,5,67.5,74.9,60.7,14.2,119.5,336.4,17.3,0.265,0.47,8.8,40.5,0
2026-03-13,RTU-12,5,69.4,75.0,61.2,13.8,118.9,356.1,20.2,0.276,0.79,10.0,47.8,0
2026-03-14,RTU-12,5,83.3,75.2,52.7,22.4,131.7,405.3,18.8,0.369,0.76,8.6,44.8,0
2026-03-15,RTU-12,5,77.1,73.9,54.9,19.0,115.8,315.5,19.3,0.313,0.29,5.8,28.1,0
2026-03-16,RTU-12,5,81.5,72.8,50.0,22.8,125.8,320.9,19.2,0.206,0.61,12.8,65.4,0
2026-03-17,RTU-12,5,81.2,70.9,52.2,18.6,132.9,345.3,13.7,0.202,0.73,7.1,34.4,0
2026-03-18,RTU-12,5,73.8,73.2,52.1,21.1,120.5,329.9,22.2,0.299,0.41,10.3,49.9,0
2026-03-19,RTU-12,5,74.5,74.2,57.0,17.2,104.8,322.9,23.3,0.302,0.79,6.4,31.3,0
2026-03-20,RTU-12,5,92.8,71.6,52.6,19.0,114.9,418.2,20.4,0.297,0.56,12.4,72.5,0
2026-03-21,RTU-12,5,76.1,69.7,55.3,14.4,134.4,390.1,19.7,0.32,0.78,4.7,22.8,0
2026-03-22,RTU-12,5,85.7,72.8,55.9,16.9,150.2,333.3,20.3,0.174,0.49,10.3,55.4,0
2026-03-23,RTU-12,5,56.3,79.1,60.6,18.5,140.1,368.7,21.3,0.331,0.52,11.1,53.3,0
2026-03-24,RTU-12,5,92.2,73.6,56.5,17.1,129.9,342.9,19.3,0.32,0.38,11.0,63.0,0
2026-03-25,RTU-12,5,67.2,79.4,62.1,17.3,112.1,368.3,20.6,0.22,0.29,9.7,46.5,0
2026-03-26,RTU-12,5,77.4,76.7,57.8,18.9,126.2,298.9,20.8,0.453,0.73,8.2,40.7,0
2026-03-27,RTU-12,5,76.4,77.5,61.6,15.8,119.4,358.5,19.3,0.358,0.65,10.2,49.0,0
2026-03-28,RTU-12,5,70.1,68.5,48.5,19.9,126.6,341.1,21.3,0.319,0.33,7.6,36.4,0
2026-03-29,RTU-12,5,94.5,73.8,56.1,17.7,111.8,393.9,17.8,0.294,0.65,11.0,64.0,0
2026-03-30,RTU-12,5,84.8,74.5,54.5,20.0,111.6,430.7,17.2,0.425,0.4,8.0,41.8,0
2026-03-31,RTU-12,5,75.7,75.7,56.3,19.5,132.4,351.3,17.6,0.383,0.58,5.9,27.7,0
2026-04-01,RTU-12,5,80.6,74.3,55.0,19.2,122.9,386.0,20.9,0.317,0.86,5.8,29.8,0
2026-04-02,RTU-12,5,85.5,73.4,57.4,16.0,135.1,364.1,17.5,0.231,0.5,11.1,58.2,0
2026-04-03,RTU-12,5,88.2,75.0,56.1,18.9,115.4,335.5,22.0,0.187,0.61,10.7,60.1,0
2026-04-04,RTU-12,5,80.7,75.3,63.5,11.8,138.5,387.0,21.7,0.367,0.64,9.1,47.1,0
2026-04-05,RTU-12,5,83.3,76.2,57.0,19.2,126.5,381.7,20.8,0.382,0.92,10.7,56.3,0
2026-04-06,RTU-12,5,84.3,73.1,57.4,15.8,87.0,339.3,19.2,0.27,0.68,9.6,50.6,0
2026-04-07,RTU-12,5,68.9,75.2,59.8,15.4,116.4,379.8,17.0,0.325,0.29,4.1,19.0,0
2026-04-08,RTU-12,5,70.7,77.8,64.3,13.5,142.1,327.8,21.3,0.38,0.65,8.4,40.4,0
2026-04-09,RTU-12,5,81.3,74.0,56.7,17.3,122.8,380.6,20.1,0.318,0.63,15.6,80.2,0
2026-04-10,RTU-12,5,105.9,82.0,64.0,18.0,134.8,400.9,18.6,0.272,0.49,12.5,81.5,0
2026-04-11,RTU-12,5,99.4,77.7,57.7,20.0,119.7,344.9,19.0,0.302,0.86,13.8,84.9,0
2026-04-12,RTU-12,5,113.6,75.5,60.3,15.2,133.2,422.8,19.4,0.245,0.67,12.6,88.9,0
2026-04-13,RTU-12,5,66.3,75.2,55.9,19.3,147.4,380.3,18.6,0.25,0.48,8.9,41.6,0
2026-04-14,RTU-12,5,80.6,76.1,56.8,19.3,140.0,337.8,23.3,0.245,0.67,10.6,55.8,0
2026-04-15,RTU-12,5,77.7,70.4,54.9,15.5,134.0,359.9,19.1,0.205,0.57,10.9,52.9,0
2026-04-16,RTU-12,5,71.2,76.7,60.0,16.7,117.9,263.2,17.5,0.204,0.37,12.1,56.1,0
2026-04-17,RTU-12,5,81.7,74.2,61.7,12.5,116.2,384.9,19.9,0.364,0.57,14.0,72.0,0
2026-04-18,RTU-12,5,81.0,74.4,58.7,15.7,124.4,372.2,16.6,0.301,0.82,10.3,51.0,0
2026-04-19,RTU-12,5,94.4,71.8,52.4,19.4,112.7,381.5,19.3,0.241,1.06,12.3,72.1,0
2026-04-20,RTU-12,5,99.7,71.9,55.8,16.2,126.5,387.5,19.3,0.341,0.71,12.8,79.1,0
2026-04-21,RTU-12,5,96.3,76.8,56.0,20.8,142.2,331.0,23.6,0.244,0.28,10.5,65.0,0
2026-04-22,RTU-12,5,84.2,73.2,55.1,18.1,123.7,346.5,19.8,0.304,,11.4,60.2,0
2026-04-23,RTU-12,5,56.5,73.7,58.8,14.9,131.2,333.9,19.9,0.331,0.47,13.4,63.7,0
2026-04-24,RTU-12,5,102.5,71.2,55.4,15.8,121.5,443.9,18.6,0.202,0.63,11.1,70.3,0
2026-04-25,RTU-12,5,90.8,72.5,56.2,16.3,129.1,343.0,18.1,0.277,0.4,12.3,68.8,0
2026-04-26,RTU-12,5,65.1,73.0,57.8,15.2,133.1,338.0,17.4,0.366,0.58,12.3,56.8,0
2026-04-27,RTU-12,5,77.8,75.4,59.4,16.0,115.3,402.1,20.8,0.29,0.74,9.6,47.8,0
2026-04-28,RTU-12,5,89.3,73.8,53.4,20.4,146.1,359.9,19.7,0.297,0.35,8.1,45.3,0
2026-04-29,RTU-12,5,59.1,71.4,53.4,18.0,121.3,348.6,22.9,0.301,0.92,8.6,42.1,0
2026-04-30,RTU-12,5,87.8,72.3,54.6,17.6,140.3,362.9,16.3,0.327,0.59,8.5,45.5,0
2026-01-01,RTU-13,10,51.6,76.5,58.2,18.3,117.3,320.3,21.1,0.381,0.58,10.1,49.6,0
2026-01-02,RTU-13,10,66.6,74.1,61.5,12.6,122.8,393.6,19.6,0.252,0.62,13.1,63.3,0
2026-01-03,RTU-13,10,83.9,71.4,55.9,15.4,134.5,337.7,17.8,0.276,0.69,11.8,62.7,0
2026-01-04,RTU-13,10,69.8,77.8,63.1,14.8,101.6,375.9,19.6,0.313,0.7,9.0,43.7,0
2026-01-05,RTU-13,10,51.5,79.8,61.1,18.7,133.1,401.1,19.7,0.434,0.69,7.5,36.4,0
2026-01-06,RTU-13,10,74.1,72.5,55.3,17.2,111.0,332.3,19.3,0.295,0.5,9.4,45.4,0
2026-01-07,RTU-13,10,82.8,72.8,52.3,20.5,136.5,383.3,20.6,0.396,0.85,12.1,65.0,0
2026-01-08,RTU-13,10,94.0,75.4,55.0,20.4,,376.9,20.2,0.442,0.79,11.4,68.4,0
2026-01-09,RTU-13,10,59.9,71.7,58.2,13.5,109.8,371.4,22.9,0.373,0.63,9.6,47.9,1
2026-01-10,RTU-13,10,59.5,74.0,55.4,18.6,119.2,331.4,20.3,0.502,0.76,10.2,49.8,0
2026-01-11,RTU-13,10,61.9,77.3,62.5,14.8,121.1,406.2,15.9,0.489,0.48,5.1,23.9,0
2026-01-12,RTU-13,10,75.0,75.1,59.5,15.6,102.1,352.3,16.7,0.386,0.35,7.3,34.5,0
2026-01-13,RTU-13,10,80.2,74.6,55.7,18.9,111.1,358.1,12.6,0.39,0.53,9.1,43.9,0
2026-01-14,RTU-13,10,81.8,72.8,58.0,14.8,127.2,316.8,18.8,0.468,0.65,12.5,65.2,0
2026-01-15,RTU-13,10,56.4,76.2,63.0,13.2,130.4,406.6,24.1,0.396,0.68,9.4,47.5,0
2026-01-16,RTU-13,10,103.2,71.7,55.6,16.0,145.5,483.7,20.4,0.45,0.62,11.1,72.7,0
2026-01-17,RTU-13,10,95.7,77.8,57.6,20.2,133.9,455.5,24.9,0.356,0.46,10.1,63.9,0
2026-01-18,RTU-13,10,104.9,76.8,62.1,14.7,146.0,385.4,17.6,0.353,0.53,11.6,75.7,0
2026-01-19,RTU-13,10,77.4,73.3,57.7,15.5,118.0,431.6,20.6,0.211,0.52,10.7,54.0,0
2026-01-20,RTU-13,10,100.1,71.7,48.9,22.8,126.6,443.9,18.0,0.178,0.41,14.4,90.2,0
2026-01-21,RTU-13,10,103.3,71.7,53.9,17.8,129.6,428.4,23.0,0.347,0.49,12.9,86.6,0
2026-01-22,RTU-13,10,87.6,79.4,63.3,16.1,115.0,389.9,18.6,0.41,0.46,10.7,59.7,0
2026-01-23,RTU-13,10,100.7,72.0,52.3,19.7,114.5,377.1,21.4,0.445,0.84,11.1,72.2,0
2026-01-24,RTU-13,10,85.2,72.5,52.3,20.2,118.9,380.0,20.2,0.284,0.76,9.1,50.2,0
2026-01-25,RTU-13,10,54.2,72.1,52.1,19.9,,347.5,20.8,0.374,0.73,9.6,47.2,0
2026-01-26,RTU-13,10,97.8,77.4,58.3,19.1,126.6,350.7,19.1,0.497,0.89,12.9,80.1,0
2026-01-27,RTU-13,10,44.2,73.3,56.7,16.6,131.3,390.7,22.0,0.406,0.25,8.5,42.2,0
2026-01-28,RTU-13,10,105.6,74.9,57.4,17.5,132.5,327.9,19.9,0.367,0.88,13.5,90.7,0
2026-01-29,RTU-13,10,58.2,72.0,57.8,14.2,115.0,379.0,22.8,0.409,0.71,10.0,50.0,0
2026-01-30,RTU-13,10,79.2,68.0,50.5,17.5,112.5,400.7,19.8,0.372,0.35,11.1,56.7,0
2026-01-31,RTU-13,10,85.5,72.0,56.7,15.3,128.2,346.7,21.1,0.197,0.54,11.5,64.1,0
2026-02-01,RTU-13,10,83.3,79.0,67.6,11.4,115.5,352.5,21.9,0.44,0.45,10.4,56.6,1
2026-02-02,RTU-13,10,73.2,71.4,54.5,16.9,119.1,397.0,19.1,0.367,0.72,11.8,56.8,0
2026-02-03,RTU-13,10,88.6,73.0,56.6,16.3,126.2,386.0,19.8,0.372,0.34,11.1,63.1,0
2026-02-04,RTU-13,10,80.2,74.0,61.1,12.9,120.7,353.3,21.9,0.204,0.64,11.9,62.8,0
2026-02-05,RTU-13,10,70.1,72.4,57.1,15.4,120.1,335.1,21.4,0.311,0.43,9.2,45.2,0
2026-02-06,RTU-13,10,89.5,72.1,54.3,17.8,129.8,326.9,22.1,0.436,0.63,6.5,37.7,0
2026-02-07,RTU-13,10,83.4,77.9,57.9,20.0,115.2,389.0,18.7,0.41,0.7,11.0,58.6,0
2026-02-08,RTU-13,10,76.5,72.9,54.9,18.0,134.7,358.9,20.5,0.481,0.68,9.8,48.8,0
2026-02-09,RTU-13,10,66.5,74.8,54.4,20.4,125.6,296.4,16.3,0.429,0.51,10.5,49.3,0
2026-02-10,RTU-13,10,79.4,73.8,58.7,15.0,124.8,339.5,19.1,0.344,0.55,9.1,46.4,0
2026-02-11,RTU-13,10,76.4,77.8,58.5,19.3,131.4,371.4,22.1,0.377,0.8,11.5,58.3,0
2026-02-12,RTU-13,10,73.7,74.2,57.3,16.9,119.3,,22.3,0.441,0.68,11.1,55.1,0
2026-02-13,RTU-13,10,93.3,71.2,50.9,20.3,120.0,362.4,16.1,0.416,0.32,10.8,62.5,0
2026-02-14,RTU-13,10,85.1,72.4,55.5,16.9,115.0,350.9,20.8,0.33,0.58,11.9,65.4,0
2026-02-15,RTU-13,10,91.6,76.0,55.6,20.4,116.3,370.6,16.1,0.621,0.61,12.2,68.9,0
2026-02-16,RTU-13,10,63.1,78.6,61.6,17.0,112.9,355.1,15.3,0.367,0.77,11.3,52.2,0
2026-02-17,RTU-13,10,74.6,75.5,62.5,13.1,126.1,445.3,17.1,0.363,0.95,10.2,48.2,1
2026-02-18,RTU-13,10,71.8,74.0,58.7,15.3,124.1,350.2,20.2,0.31,0.36,9.5,46.2,0
2026-02-19,RTU-13,10,98.6,73.2,54.4,18.7,125.0,462.5,20.2,0.426,0.49,12.0,75.6,0
2026-02-20,RTU-13,10,81.3,72.7,57.1,15.6,128.5,384.6,19.7,0.393,0.59,9.6,50.3,0
2026-02-21,RTU-13,10,75.6,80.7,62.8,18.0,132.7,375.3,19.3,0.474,0.53,9.1,44.3,0
2026-02-22,RTU-13,10,74.0,74.9,60.5,14.4,131.4,318.2,18.9,0.255,1.06,6.8,32.7,0
2026-02-23,RTU-13,10,78.1,76.6,57.3,19.3,121.2,407.3,22.2,0.387,0.67,12.0,62.0,0
2026-02-24,RTU-13,10,67.1,77.3,62.3,15.0,123.2,355.0,20.1,0.375,0.8,11.8,57.7,0
2026-02-25,RTU-13,10,67.8,72.8,58.8,14.0,119.2,348.4,23.6,0.444,0.83,11.8,59.8,1
2026-02-26,RTU-13,10,89.4,73.5,58.8,14.7,123.4,402.7,20.2,0.475,0.38,9.1,52.4,0
2026-02-27,RTU-13,10,63.0,75.9,59.2,16.7,131.6,326.4,16.2,0.415,0.9,9.2,43.1,0
2026-02-28,RTU-13,10,92.7,70.7,56.4,14.3,126.5,371.2,17.3,0.234,0.47,11.2,64.9,0
2026-03-01,RTU-13,10,77.9,74.5,54.7,19.8,129.7,355.8,21.8,0.293,0.53,8.2,42.1,0
2026-03-02,RTU-13,10,63.2,68.8,46.8,22.0,113.8,415.5,19.8,0.415,0.48,8.0,39.0,0
2026-03-03,RTU-13,10,85.8,75.9,59.7,16.3,119.8,315.8,21.4,0.457,0.92,11.8,66.0,1
2026-03-04,RTU-13,10,68.8,76.6,63.9,12.7,120.9,352.1,19.3,0.373,,5.1,24.6,0
2026-03-05,RTU-13,10,78.2,75.8,60.0,15.8,99.1,331.5,18.1,0.465,0.55,4.3,21.1,0
2026-03-06,RTU-13,10,92.2,75.9,57.1,18.8,110.8,435.9,17.0,0.443,0.34,10.8,62.3,0
2026-03-07,RTU-13,10,100.3,73.4,55.0,18.3,123.1,,20.6,0.344,0.53,11.6,74.1,0
2026-03-08,RTU-13,10,70.5,72.8,57.2,15.6,150.2,323.9,20.1,0.417,0.69,8.2,39.9,0
2026-03-09,RTU-13,10,75.1,74.7,58.1,16.6,106.3,343.6,17.5,0.317,0.61,10.1,47.7,0
2026-03-10,RTU-13,10,99.4,75.9,58.3,17.6,142.5,418.9,17.9,0.232,0.67,10.7,66.5,0
2026-03-11,RTU-13,10,66.2,74.4,53.4,21.0,120.1,380.7,19.3,0.267,0.67,6.1,29.4,0
2026-03-12,RTU-13,10,78.3,76.2,61.7,14.6,129.7,330.6,18.7,0.079,0.96,8.6,43.0,0
2026-03-13,RTU-13,10,68.8,72.8,53.8,19.0,102.3,355.0,23.5,0.279,0.56,6.4,32.3,1
2026-03-14,RTU-13,10,85.6,75.3,59.1,16.2,141.2,357.2,15.8,0.339,0.43,10.6,55.8,0
2026-03-15,RTU-13,10,74.9,75.7,57.9,17.9,125.0,322.9,15.4,0.379,0.77,11.8,54.5,0
2026-03-16,RTU-13,10,71.6,73.8,52.4,21.4,139.8,393.6,21.7,0.267,,10.1,49.8,0
2026-03-17,RTU-13,10,85.3,75.1,51.2,24.0,124.6,403.3,19.1,0.433,0.79,11.4,61.8,0
2026-03-18,RTU-13,10,98.0,72.8,55.4,17.4,137.4,402.3,22.8,0.317,0.39,9.7,62.1,0
2026-03-19,RTU-13,10,77.1,73.9,57.6,16.3,124.1,,19.4,0.354,0.53,10.5,52.0,0
2026-03-20,RTU-13,10,80.3,74.4,58.6,15.8,157.1,375.1,22.8,0.417,0.78,14.8,78.9,0
2026-03-21,RTU-13,10,64.8,70.7,53.9,16.8,116.3,372.5,20.7,0.408,0.65,9.8,48.2,0
2026-03-22,RTU-13,10,74.9,76.7,62.3,14.3,106.6,334.6,22.4,0.467,0.45,11.1,55.4,1
2026-03-23,RTU-13,10,100.0,77.6,58.3,19.3,116.1,393.4,20.4,0.378,0.81,13.0,82.7,0
2026-03-24,RTU-13,10,42.8,68.5,50.9,17.6,127.9,369.9,17.4,0.424,0.67,6.0,28.3,0
2026-03-25,RTU-13,10,60.4,78.5,57.0,21.4,131.8,334.5,21.8,0.334,0.45,9.0,44.6,0
2026-03-26,RTU-13,10,79.2,74.2,62.8,11.5,127.0,274.9,22.2,0.412,0.52,8.1,42.1,1
2026-03-27,RTU-13,10,66.3,76.0,66.5,9.5,119.6,359.2,19.5,0.487,0.39,9.2,44.3,1
2026-03-28,RTU-13,10,55.0,73.4,57.3,16.1,124.4,382.3,21.1,0.582,0.72,12.5,61.3,0
2026-03-29,RTU-13,10,71.3,70.2,52.9,17.3,,338.5,18.0,0.491,0.31,8.1,38.6,0
2026-03-30,RTU-13,10,64.2,75.0,58.7,16.3,122.4,400.4,17.9,0.432,0.8,5.5,26.0,0
2026-03-31,RTU-13,10,86.8,76.3,63.0,13.3,105.9,360.0,18.0,0.329,0.56,9.9,54.0,0
2026-04-01,RTU-13,10,73.1,73.1,57.8,15.3,113.8,303.5,19.8,0.325,0.73,7.1,34.5,0
2026-04-02,RTU-13,10,71.5,71.7,55.0,16.6,110.4,312.8,23.8,0.384,0.67,13.2,66.5,0
2026-04-03,RTU-13,10,82.3,76.9,58.0,18.9,111.7,375.6,21.8,0.226,0.44,12.5,67.6,0
2026-04-04,RTU-13,10,88.5,76.0,58.5,17.4,135.2,354.8,21.1,0.438,0.49,7.1,40.4,0
2026-04-05,RTU-13,10,70.2,73.7,58.8,14.9,116.4,364.4,22.0,0.263,0.97,12.8,63.5,0
2026-04-06,RTU-13,10,83.6,74.0,57.2,16.8,137.6,366.9,21.7,0.335,0.63,9.8,53.6,0
2026-04-07,RTU-13,10,92.6,73.2,56.9,16.3,122.0,410.5,19.2,0.482,0.44,9.2,54.1,0
2026-04-08,RTU-13,10,68.7,74.0,57.1,16.8,139.3,337.1,21.3,0.308,0.62,10.0,49.1,0
2026-04-09,RTU-13,10,70.0,78.5,61.1,17.5,144.9,367.7,19.0,0.493,0.66,8.8,42.4,0
2026-04-10,RTU-13,10,83.6,69.0,49.5,19.5,138.5,431.6,20.9,0.35,0.74,9.4,50.8,0
2026-04-11,RTU-13,10,97.7,73.6,58.5,15.1,133.2,341.1,21.9,0.417,0.73,11.6,73.4,0
2026-04-12,RTU-13,10,96.4,72.5,57.0,15.5,116.1,412.1,18.2,0.457,0.89,13.6,82.2,0
2026-04-13,RTU-13,10,75.8,76.2,55.0,21.2,104.8,348.9,19.3,0.258,0.5,9.1,44.5,0
2026-04-14,RTU-13,10,74.7,81.2,63.3,17.9,126.3,321.6,20.0,0.357,0.19,5.4,26.5,0
2026-04-15,RTU-13,10,87.5,74.9,55.0,20.0,123.9,372.0,23.0,0.503,0.91,15.0,86.3,0
2026-04-16,RTU-13,10,77.2,73.4,55.2,18.2,134.8,395.1,23.7,0.344,0.35,9.9,51.3,0
2026-04-17,RTU-13,10,100.6,75.7,57.2,18.5,129.4,401.5,18.1,0.187,0.41,11.0,69.2,0
2026-04-18,RTU-13,10,91.2,72.7,57.8,14.9,134.0,429.9,22.4,0.418,0.34,10.7,63.7,0
2026-04-19,RTU-13,10,101.4,70.2,53.5,16.6,131.5,376.1,15.5,0.378,0.53,14.7,91.7,0
2026-04-20,RTU-13,10,73.7,74.0,59.0,15.0,122.4,298.5,20.5,0.141,0.53,8.7,42.5,0
2026-04-21,RTU-13,10,65.3,76.9,68.0,8.9,123.2,259.3,19.8,0.369,0.16,10.6,51.7,1
2026-04-22,RTU-13,10,81.4,77.7,65.0,12.7,110.4,282.4,23.7,0.397,0.69,7.8,42.5,1
2026-04-23,RTU-13,10,84.9,74.7,57.2,17.5,118.2,368.1,20.6,0.379,0.34,10.4,56.9,0
2026-04-24,RTU-13,10,91.0,75.5,61.0,14.4,108.4,352.5,19.5,0.317,0.84,10.2,59.2,0
2026-04-25,RTU-13,10,100.2,68.0,48.5,19.4,108.9,408.4,18.7,0.541,0.9,13.0,81.7,0
2026-04-26,RTU-13,10,76.5,76.2,58.9,17.3,112.7,334.9,20.0,0.469,0.67,9.7,48.2,0
2026-04-27,RTU-13,10,85.8,76.2,52.7,23.5,121.3,399.6,18.3,0.361,0.6,9.4,51.0,0
2026-04-28,RTU-13,10,107.6,75.5,63.8,11.7,132.9,455.1,19.1,0.169,0.63,12.2,82.6,1
2026-04-29,RTU-13,10,86.7,73.0,58.0,15.1,111.7,380.3,21.7,0.326,0.82,15.0,84.9,0
2026-04-30,RTU-13,10,78.5,72.8,61.7,11.1,127.8,360.9,20.1,0.41,0.63,7.3,37.3,0
2026-01-01,RTU-14,3,85.4,77.2,61.2,16.0,,374.9,18.5,0.195,0.93,10.0,58.0,0
2026-01-02,RTU-14,3,66.5,70.2,48.2,22.0,134.1,395.1,18.8,0.359,0.8,9.5,49.1,0
2026-01-03,RTU-14,3,64.2,73.7,51.3,22.4,125.6,363.7,21.2,0.265,0.72,10.0,52.9,0
2026-01-04,RTU-14,3,64.6,73.2,55.1,18.1,131.0,375.9,19.1,0.179,0.68,6.9,35.7,0
2026-01-05,RTU-14,3,64.0,76.0,56.7,19.3,123.8,375.6,17.0,0.22,0.49,9.1,46.2,0
2026-01-06,RTU-14,3,73.7,72.8,55.7,17.1,90.7,373.5,18.4,0.232,0.33,8.5,43.8,0
2026-01-07,RTU-14,3,97.2,73.4,53.6,19.8,122.4,373.1,17.7,0.29,1.04,7.8,50.4,0
2026-01-08,RTU-14,3,64.7,73.3,57.7,15.6,112.5,386.2,18.0,0.295,0.88,7.6,38.7,0
2026-01-09,RTU-14,3,81.3,75.0,54.0,21.0,140.1,364.1,18.0,0.284,0.57,7.4,40.7,0
2026-01-10,RTU-14,3,70.4,73.5,54.0,19.4,134.6,344.9,16.7,0.294,0.7,8.1,40.9,0
2026-01-11,RTU-14,3,69.4,78.1,59.8,18.3,137.2,331.9,21.9,0.337,0.55,7.9,42.0,0
2026-01-12,RTU-14,3,93.5,72.7,53.8,18.9,126.6,401.4,20.8,0.305,0.53,8.7,55.3,0
2026-01-13,RTU-14,3,96.7,77.4,56.3,21.1,117.3,419.1,17.3,0.394,0.66,11.8,75.4,0
2026-01-14,RTU-14,3,67.6,74.6,56.6,18.0,120.4,390.7,19.1,0.184,0.69,7.6,39.4,0
2026-01-15,RTU-14,3,54.9,71.4,53.2,18.2,134.8,394.5,20.4,0.159,0.46,9.2,48.4,0
2026-01-16,RTU-14,3,78.2,72.8,53.1,19.8,131.0,349.2,21.4,0.159,0.71,7.2,39.6,0
2026-01-17,RTU-14,3,87.0,72.4,53.1,19.2,120.7,381.1,18.0,0.237,0.59,11.1,64.9,0
2026-01-18,RTU-14,3,84.8,74.4,59.0,15.4,135.1,381.4,19.5,0.233,0.55,14.1,81.5,0
2026-01-19,RTU-14,3,63.4,75.1,57.1,18.0,117.6,398.1,16.5,0.255,0.8,11.2,56.6,0
2026-01-20,RTU-14,3,80.1,74.3,57.5,16.8,132.1,403.4,24.7,0.256,0.7,8.1,46.7,0
2026-01-21,RTU-14,3,83.0,72.3,55.4,16.9,123.2,331.5,19.8,0.318,0.8,13.4,76.1,0
2026-01-22,RTU-14,3,91.7,79.8,60.7,19.1,121.0,399.6,18.7,0.098,0.55,6.2,38.4,0
2026-01-23,RTU-14,3,89.6,76.4,57.5,18.8,128.6,355.0,18.8,0.244,0.67,11.3,68.4,0
2026-01-24,RTU-14,3,70.6,77.6,62.3,15.3,130.9,368.9,18.2,0.314,0.32,5.8,29.8,0
2026-01-25,RTU-14,3,109.6,72.0,60.8,11.2,133.7,374.0,19.2,0.387,0.98,16.0,116.1,1
2026-01-26,RTU-14,3,79.2,69.0,55.0,14.0,121.5,389.4,18.7,0.329,0.42,11.6,62.6,0
2026-01-27,RTU-14,3,84.6,72.9,55.0,17.8,107.0,365.5,22.0,0.244,0.49,11.9,70.2,0
2026-01-28,RTU-14,3,105.4,74.7,55.6,19.1,147.2,419.3,21.4,0.239,1.14,17.6,125.6,0
2026-01-29,RTU-14,3,74.8,69.4,55.5,13.8,116.3,392.5,19.9,0.165,0.4,7.7,40.1,0
2026-01-30,RTU-14,3,98.1,75.1,58.8,16.3,121.8,355.1,20.7,0.226,0.53,9.2,61.4,0
2026-01-31,RTU-14,3,90.4,74.7,54.7,20.0,123.8,404.3,18.6,0.237,0.42,9.2,55.8,0
2026-02-01,RTU-14,3,72.2,71.4,53.4,18.0,112.8,335.1,20.9,0.301,0.32,7.2,37.7,0
2026-02-02,RTU-14,3,78.4,77.5,63.8,13.7,134.2,417.2,20.1,0.32,0.67,12.0,65.3,0
